Channel_Name,Channel_ID,Date_of_Publishing,Hour_GMT2,Title,Description,Tags,video_type,View_Count,Like_Count,Comment_Count,Favorite_Count,Definition,Has_Captions,Licensed_Content,Topic_Categories,Video_ID,Duration,Thumbnail_URL
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,17:00,"#484 Psycholog, Który Mówi, Że Gwałt Jest Podstawą Człowieka, Zło w Wojsku - prof. Wojciech Kulesza","Wejdź na https://hecato.pl/e484 i zobacz, co dla Ciebie przygotowaliśmy.

Współpraca: partner@pgpodcast.pl

Dodatkowe materiały znajdziesz tutaj: https://www.instagram.com/przemekgorczyk/

🎧 Słuchaj na Spotify: https://open.spotify.com/episode/54S8VZ8MXJYUoSN5dRPSk2

Prof. dr hab., kierownik Katedry Psychologii Społecznej w Warszawie, Uniwersytet SWPS. Zajmuje się psychologią miłości, mimikrą (naśladownictwem; książka “Efekt kameleona”), nierealistycznym optymizmem (wrażeniem, że ktoś jest mniej narażony na zagrożenie niż wszyscy inni wokół; książka “Social Biases During COVID-19"") oraz tzw. medycznym fake-newsem. Członek rady programowej Festiwalu Nauki.

Linki:
Instagram: https://www.instagram.com/kulesza_socialpsychologist/
Książki: https://lubimyczytac.pl/autor/141256/wojciech-kulesza#books-and-magazines
Profil SWPS: https://swps.pl/wojciech-kulesza
LinkedIn: https://www.linkedin.com/in/wojciech-kulesza-a979522a1/

---

Zostań subskrybentem newslettera Przemek Górczyk Podcast: https://pgpodcast.pl/news.

Przeczytasz w nim o kulisach prowadzenia podcastu i znajdziesz polecenia bardzo mocnych książek od moich gości.
---

Spis treści:
00:00:00 Dzisiaj w odcinku
00:01:52 prof. Wojciech Kulesza
00:02:06 Coming out
00:14:36 Deeskalacja
00:19:01 Decyzja o wstąpieniu do wojska
00:22:33 Ludzie w WOT-cie
00:32:21 Honor i weterani
00:34:24 Korupcja i oszustwa
00:50:44 Wysłanie na misję
00:55:38 Wyzwolenie z klatki
00:59:58 Osobista odpowiedzialność
01:07:33 Ustawa o psychoterapii
01:12:14 Kształcenie psychologów
01:19:22 Kontrole na uczelniach
01:25:00 ""Paplopsychologia""
01:29:54 Wypowiedzi ""niepsychologów""
01:43:25 Psychoterapia
02:12:55 Osoby w nieprzebadanych nurtach
02:14:44 Apel o zmianę ustawy

💽 Playlista kanału: https://www.youtube.com/playlist?list=PLIM2IXHjLzGMA1NjX1-_mizbkiNhaydHt

#483 Arleta Bojke – wojna, Rosja, Ukraina, korespondentka https://youtu.be/ayNRIZ6VdHk
#482 Magdalena Socha – narcyzm, manipulacja, kłamstwo https://youtu.be/zVahXjv-EjA
#481 prof. Agnieszka Golec De Zavala – toksyczne relacje, narcyz https://youtu.be/QhrO7jHWkkM
#480 Piotr Tynentka – Formuła 1, Aston Martin https://youtu.be/H9Mle6OIZUE
#479 Lotek – stand-up, komik, humor, scena – https://youtu.be/UBl5W7bsuAA
#478 Jarosław Gibas – narcyz, manipulacja, psycholog https://youtu.be/BitzrgHd9C0
#477 prof. Piotr Chomczyński – kryminały, więziennictwo https://youtu.be/cj-VZURvDLE
#476 Piotr Pająk – podróże, youtuber, Syberia https://youtu.be/ApFFXJpBuZg
#475 Bartosz Majewski – biznesmen, marketing, b2b https://youtu.be/1jXPw93EDPE
#474 Szymon Negacz – biznesmen, b2b, marketing https://youtu.be/Yk-TSvQlwO0
#473 Mateusz Gola – pornografia, nałóg, uzależnienie https://youtu.be/BInZi2fXvx4
#472 Marek Zmysłowski – biznes, inwestycje, pieniądze https://youtu.be/82J9KLgmsY0
#471 Łukasz ""Małpa"" Małkiewicz – rap, uzależnienie, muzyka https://youtu.be/K-rxp_hHTMM
#470 Łukasz Bukowiecki – VFX, efekty wizualne, Hollywood https://youtu.be/yt-cjbtysvI
#469 prof. Marcin Majewski – biblia, teologia, starożytność https://youtu.be/2Q5C9Z1euXY
#468 Paweł Kozak – sportowiec, hyrox, triathlon https://youtu.be/lTK6JkrFnSk
#467 Robert Rutkowski – psycholog, nałogi, alkohol https://youtu.be/UMRsOSHcFPc
#466 Magdalena Socha – psycholog, narcyz, borderline https://youtu.be/ppOB_BkGN1I
#465 Franciszek B. Georgiew – sztuczna inteligencja, biznes https://youtu.be/OR0QVhEi0R4
#464 ppłk. Marcin Modrzewski – f16, lotnictwo, pilot https://youtu.be/RdCFqjHiUgI
#463 dr Filip Taterka – egipt, orient, piramidy https://youtu.be/7B7XOlAV0Xg
#462 ks. prof. Andrzej Kobyliński – pedofilia, papież, kościół https://youtu.be/VqmMHv7VxXQ
#461 prof. Wojciech Glac – mózg, neurobiologia, internet https://youtu.be/46BGAjptHro
#460 Piotr ""KęKę"" Siara – raper, muzyk, szczęście https://youtu.be/WAB2Qe-s1Y8
#459 Michał Trollsky – knifemaking, noże, knifemaker https://youtu.be/eRssbD9s_IY
#458 dr Tomasz Mazur – filozofia, przemijanie, emocje https://youtu.be/J1MVb-xwkUY
#457 Michał Pater – autostop, podróże, Kambodża https://youtu.be/G11ggAzEFsU
#456 Jakub Wiech – energetyka, gospodarka, energia, prąd https://youtu.be/HjyaPRaRHyk
#455 Kamil Zachert – Egipt, wykopaliska, podróże https://youtu.be/Ag9sclVxfpI
#454 Floral Bugs – raper, autor tekstów, odwyk https://youtu.be/CDsXoqyZZg8 
#453 prof. Katarzyna Pachniak – islam, muzułmanie, orient https://youtu.be/V82nQBa96aY
#452 Filip Kosior – aktor, lektor, audiobooki https://youtu.be/f-YqiwgQttI
#451 Monika Witkowska – wspinaczka, góry, podróże https://youtu.be/-uFFLqg9pg4

#psycholog #wojsko #żołnierz","jak szkoli się żołnierzy, w jakim wieku można pójść do wojska, kariera wojskowa, psycholog wojskowy, psycholog w wojsku",long,22573,748,169,0,hd,false,True,27,kfmlcTyK94M,PT2H25M13S,https://i.ytimg.com/vi/kfmlcTyK94M/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,10:00,12 Tego Nie Mogliśmy Pokazać – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,38441,497,19,0,hd,false,True,27,Sow5wtqkPe4,PT48S,https://i.ytimg.com/vi/Sow5wtqkPe4/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,09:01,11 Stosy Ciał w Kostnicy – ft. Arleta Bojke,"Całą rozmowę z Arletą Bojke znajdziesz na YouTube, Spotify i w linku u mnie w profilu. 

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

https://linktr.ee/przemekgorczyk",,shorts,23053,289,4,0,hd,false,True,27,vQuIzAUSpjs,PT35S,https://i.ytimg.com/vi/vQuIzAUSpjs/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-26,08:00,10 Wysiadło 4 Facetów i Przeładowali Magazynki – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,29316,309,2,0,hd,false,True,27,Nmy9ICejlpU,PT51S,https://i.ytimg.com/vi/Nmy9ICejlpU/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-25,17:01,01 To Napisał Psycholog – ft. prof. Wojciech Kulesza (premiera we wtorek o 19:00),"Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

 #psycholog #wojsko #żołnierz",,shorts,110841,1132,84,0,hd,false,True,27,yZab16-m7Ec,PT40S,https://i.ytimg.com/vi/yZab16-m7Ec/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-25,12:00,09 Jak Użyć Metody Na Pewniaka? – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,31768,467,14,0,hd,false,True,27,HO1TdoQjZQk,PT50S,https://i.ytimg.com/vi/HO1TdoQjZQk/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-25,11:00,08 Co Dzieje Się w Strefie Gazy? – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,long,21177,338,18,0,hd,false,True,27,WxTOTQj3k3w,PT1M5S,https://i.ytimg.com/vi/WxTOTQj3k3w/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-25,10:01,07 Jak Rosjanie Zachowują Się Wobec Siebie? – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,50986,703,30,0,hd,false,True,27,z5dOqf9SXVQ,PT1M,https://i.ytimg.com/vi/z5dOqf9SXVQ/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-25,09:00,06 Szczerość Białoruskiego Prezydenta – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,13325,203,1,0,hd,false,True,27,1gvMvkzVrBE,PT32S,https://i.ytimg.com/vi/1gvMvkzVrBE/default.jpg
Przemek Górczyk Podcast,UCrKY6A2xsHXgw3MK9mkan5w,2025-08-25,08:00,05 Kim Jest Polak Dla Rosyjskiego Polityka? – ft. Arleta Bojke,"Całość rozmowy oglądaj tutaj: https://youtu.be/ayNRIZ6VdHk
Dodatkowe materiały tutaj: https://www.instagram.com/przemekgorczyk/

Wejdź na https://hecato.pl i zobacz, co dla Ciebie przygotowaliśmy.
Dołącz do newslettera i zapomnij, że niemdziela wieczur i humor popsuty: https://pgpodcast.pl/news

YouTube Gościni:  @koniecswiata_arletabojke ​",,shorts,33918,430,20,0,hd,false,True,27,Mx8mA7l80LE,PT40S,https://i.ytimg.com/vi/Mx8mA7l80LE/default.jpg
Wywiadowcy Podcast,UChgp0bnprzgBQLWAc-PEgvg,2025-08-27,11:00,Prof. Antoni Dudek o porażce Trzaskowskiego #shorts,,"wywiadowcy podcast, wywiadowcy, na dachu, rozmowa, wywiad, polityka, dudek wywiadowcy, antoni dudek rozmowa, antoni dudek wywiad, dudek rozmowa, dudek wywiad, dudek, antoni dudek, profesor dudek, wybory prezydenckie, przegrana, prezydent, trzaskowski, porażka, donald tusk, wina, zwycięstwo, nawrocki, ataki, sondaże, sławomir mentzen, szymon hołownia, druga tura, radek sikorski, piwo z mentzenem, kampania wyborcza",shorts,3338,55,3,0,hd,true,True,25,7i3Qm8y-J1g,PT52S,https://i.ytimg.com/vi/7i3Qm8y-J1g/default.jpg
Wywiadowcy Podcast,UChgp0bnprzgBQLWAc-PEgvg,2025-08-26,11:00,Prof. Antoni Dudek - Nie jestem symetrystą! #shorts,,"wywiadowcy podcast, wywiadowcy, na dachu, rozmowa, wywiad, polityka, dudek wywiadowcy, antoni dudek rozmowa, antoni dudek wywiad, dudek rozmowa, dudek wywiad, dudek, antoni dudek, profesor dudek, wybory prezydenckie, karol nawrocki, prezydent, symetrysta, PiS, przekroczenie granicy, biografia, polska, pierwsza kadencja",shorts,5040,62,10,0,hd,true,True,25,D5wk4djzW78,PT36S,https://i.ytimg.com/vi/D5wk4djzW78/default.jpg
Wywiadowcy Podcast,UChgp0bnprzgBQLWAc-PEgvg,2025-08-25,11:00,Prof. Antoni Dudek o pracy doktorskiej prezydenta Nawrockiego #shorts,,"wywiadowcy podcast, wywiadowcy, na dachu, rozmowa, wywiad, polityka, dudek wywiadowcy, antoni dudek rozmowa, antoni dudek wywiad, dudek rozmowa, dudek wywiad, dudek, antoni dudek, profesor dudek, elita, wybory prezydenckie, przegrana, doktorat, karol nawrocki, prezydent, recenzja, praca doktorska, życiorys, ocena",shorts,3310,29,8,0,hd,true,True,25,IUV7nTgHCxw,PT1M,https://i.ytimg.com/vi/IUV7nTgHCxw/default.jpg
This Is IT - Maciej Kawecki,UCk1qY09hkqTworXLBKd5M-w,2025-08-26,06:30,"„Świadomość to nie cecha mózgu, a jego programu komputerowego!” | David Deutsch, Nagroda Newtona","📖 Książka “Tytani” Macieja Kaweckiego: https://bit.ly/TytaniMK
📈 Partnerem komercyjnym odcinka jest Siepomagaj: https://www.siepomaga.pl/argonaute
🔔 Przetestuj ZEN.COM przez 4 miesiące za darmo z kodem THISISIT lub przez link: https://be.zen.com/THISISIT 

Rozmowa z Davidem Deutschem — pionierem informatyki kwantowej — o teorii wieloświatów. Dlaczego „równoległe światy” to może nie być sci-fi, lecz najspójniejsze wyjaśnienie mechaniki kwantowej; jak dekoherencja ukrywa inne gałęzie rzeczywistości i co to znaczy dla przyczynowości, wolnej woli oraz komputerów kwantowych. Zapraszamy na wywiad - Maciej Kawecki & David Deutsch | This is IT. 

ZEN.COM to ekosystem finansowy dla kupujących, freelancerów i firm. Łączy aplikację zakupową z nagrodami i ochroną, rozwiązania wielowalutowe (konto, karta, przelewy, kantor online z najlepszymi kursami przewalutowań), karty podróżne oraz narzędzia do procesowania płatności (checkout, payment gateway i payout). Działa bez zmiany banku — ustawiasz auto doładowanie z dowolnego konta i korzystasz z całego ekosystemu. 

Partner odcinka: Siepomaga — link do aktualnej zbiórki znajdziesz poniżej. Każda złotówka zmienia czyjeś życie! https://www.siepomaga.pl/argonaute

🔔 Subskrybuj: https://youtube.com/@MK_ThisIsIT?sub_confirmation=1 
📖 Poznaj historie wybitnych Polaków: https://thisisit.edu.pl/
👍 Facebook: https://facebook.com/kawecki.maciej 
📷 Instagram: https://instagram.com/kawecki.maciej
📱 TikTok: https://www.tiktok.com/@maciejkawecki
❌ Twitter https://twitter.com/kawecki_maciej 
💼 LinkedIn https://linkedin.com/in/maciejkawecki

🎙️ Posłuchaj: https://ffm.bio/_maciejkawecki

https://www.youtube.com/playlist?list=PLqhEivjRx10mIqd8BKQBrvlB_kzh0Rahx

Opinie gościa są jego własnymi poglądami i nie muszą odzwierciedlać stanowiska redakcji.
#ThisIsIt #MaciejKawecki","Maciej Kawecki, Maciej Kawecki podcast, this is it, maciej kawecki, this is it maciej kawecki, kawecki, dr kawecki, dr maciej kawecki, kanał popularnonaukowy, ciekawostki naukowe, nowości naukowe, kanał naukowy youtube, maciej kawecki youtube, maciej kawecki rozmowy, youtube nauka, this is it nauka, this is it ciekawostki, kawecki youtube, maciej kawecki yt, świadomość, teoria wieloświatów, mechanika kwantowa, dekoherencja, równoległe światy, komputery kwantowe, wolna wola",long,73992,2663,395,0,hd,false,True,28,xXsDCvwWkmA,PT41M7S,https://i.ytimg.com/vi/xXsDCvwWkmA/default.jpg
